"SECTION","SCHOOL","COURSE_CODE","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
"44390","MUS ","MUIN-598","50","1","1","Internship","C ","","Y ","TBA ","TBA ","","5","A ","Garcia, Michael, K. ","ONLINE ","5","Students gain insight, experience and networking opportunities within the industry areas they wish to consider as a career. ","Flora L. Thornton School of Music","MUIN","20222"
"44399","MUS","MUIN-790","59","1","12","Research","C","","Y","TBA","TBA","","0","","Garcia, Michael, K.","TMC118","0","Research leading to the doctorate.Maximum units which may be applied to the degree to be determinedd by the department.Graded CR/NC.","Flora L. Thornton School of Music","MUIN","20222"
"44398","MUS","MUIN-790","51","1","12","Research","C","","Y","TBA","TBA","","0","","Garcia, Michael, K.","TMC118","0","Research leading to the doctorate.Maximum units which may be applied to the degree to be determinedd by the department.Graded CR/NC.","Flora L. Thornton School of Music","MUIN","20222"
"44397","MUS","MUIN-790","50","1","12","Research","C","","Y","TBA","TBA","","0","","Garcia, Michael, K.","TMC118","0","Research leading to the doctorate.Maximum units which may be applied to the degree to be determinedd by the department.Graded CR/NC.","Flora L. Thornton School of Music","MUIN","20222"
"44495","MUS","MUJZ-300","50","1","2","Non-Major Individual Instruction","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Intermediate and advanced instruction designed for non-music majors.Not available for credit to music majors.","Flora L. Thornton School of Music","MUJZ","20222"
"44501","MUS","MUJZ-300","50","1","2","Non-Major Individual Instruction","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Intermediate and advanced instruction designed for non-music majors.Not available for credit to music majors.","Flora L. Thornton School of Music","MUJZ","20222"
"44509","MUS","MUJZ-300","50","1","2","Non-Major Individual Instruction","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Intermediate and advanced instruction designed for non-music majors.Not available for credit to music majors.","Flora L. Thornton School of Music","MUJZ","20222"
"44528","MUS","MUJZ-301","50","1","2","Individual Instruction","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Intermediate and advanced instruction on secondary instrument formusic majors, on principal instrument for music minors and B.S. music majors.Open only to music majors and minors.","Flora L. Thornton School of Music","MUJZ","20222"
"44520","MUS","MUJZ-301","50","1","2","Individual Instruction","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Intermediate and advanced instruction on secondary instrument formusic majors, on principal instrument for music minors and B.S. music majors.Open only to music majors and minors.","Flora L. Thornton School of Music","MUJZ","20222"
"44512","MUS","MUJZ-301","50","1","2","Individual Instruction","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Intermediate and advanced instruction on secondary instrument formusic majors, on principal instrument for music minors and B.S. music majors.Open only to music majors and minors.","Flora L. Thornton School of Music","MUJZ","20222"
"44654","MUS ","MUJZ-490","59","1","8","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","Goldman, Jason, M ","TMC118 ","0"," Individual research and readings. No available for graduate credit.","Flora L. Thornton School of Music","MUJZ","20222"
"44653","MUS ","MUJZ-490","51","1","8","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","Goldman, Jason, M ","TMC118 ","0"," Individual research and readings. No available for graduate credit.","Flora L. Thornton School of Music","MUJZ","20222"
"44652","MUS ","MUJZ-490","50","1","8","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","Goldman, Jason, M ","TMC118 ","0"," Individual research and readings. No available for graduate credit.","Flora L. Thornton School of Music","MUJZ","20222"
"44686","MUS","MUJZ-501","51","1","2","Individual Instruction","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Secondary instruction for graduate music majors or instruction for graduate non-music majors.","Flora L. Thornton School of Music","MUJZ","20222"
"44663","MUS","MUJZ-501","51","1","2","Individual Instruction","C","","Y","TBA","TBA","","1","","Goldman, Jason, M","TMC118","1","Secondary instruction for graduate music majors or instruction for graduate non-music majors.","Flora L. Thornton School of Music","MUJZ","20222"
"44675","MUS","MUJZ-501","51","1","2","Individual Instruction","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Secondary instruction for graduate music majors or instruction for graduate non-music majors.","Flora L. Thornton School of Music","MUJZ","20222"
"44759","MUS","MUJZ-590","51","1","12","Directed Research","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Research leading to the Master's Degree. Maximum units which maybe applied to the degree to be determined by the department. Graded CR/NC.","Flora L. Thornton School of Music","MUJZ","20222"
"44760","MUS","MUJZ-590","59","1","12","Directed Research","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Research leading to the Master's Degree. Maximum units which maybe applied to the degree to be determined by the department. Graded CR/NC.","Flora L. Thornton School of Music","MUJZ","20222"
"44758","MUS","MUJZ-590","50","1","12","Directed Research","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Research leading to the Master's Degree. Maximum units which maybe applied to the degree to be determined by the department. Graded CR/NC.","Flora L. Thornton School of Music","MUJZ","20222"
"44798","MUS","MUJZ-790","51","1","12","Research","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Research leading to the doctorate.Maximum units which may be applied to the degree to be determined by the department.Graded CR/NC.","Flora L. Thornton School of Music","MUJZ","20222"
"44799","MUS","MUJZ-790","59","1","12","Research","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Research leading to the doctorate.Maximum units which may be applied to the degree to be determined by the department.Graded CR/NC.","Flora L. Thornton School of Music","MUJZ","20222"
"44797","MUS","MUJZ-790","50","1","12","Research","C","","Y","TBA","TBA","","0","","Goldman, Jason, M","TMC118","0","Research leading to the doctorate.Maximum units which may be applied to the degree to be determined by the department.Graded CR/NC.","Flora L. Thornton School of Music","MUJZ","20222"
"47203","MUS ","MUSC-102","50","4","4","World Music ","C ","","Y ","10:00","12:50","TWH ","41","A ","Spencer, Scott","ONLINE ","41","Exploration of music and cultures of the world. Engagement with international musicians, global issues, field work and musical diasporas in Los Angeles.","Flora L. Thornton School of Music","MUSC","20222"
"47213","MUS ","MUSC-200","51","4","4","The Broadway Musical: Reflections of American Diversity ","C ","","Y ","10:00","12:50","TWH ","10","A ","Parks, Karen","ONLINE ","10","A uniquely American genre, the Broadway musical serves as a catalyst for inquiry into human diversity, cross-culturalism, and significant social and political issues.","Flora L. Thornton School of Music","MUSC","20222"
"47282","MUS","MUSC-498","59","1","4","Internship in Music","C","","Y","TBA","TBA","","1","","Head, Brian","MUS317","1","Practical work experience in the student's field of study, at an off-campus location.Students are individually supervised by faculty.Open only to Bachelor of Music and Bachelor of Arts, Music majors only.Not available for graduate credit.Graded CR/NC.","Flora L. Thornton School of Music","MUSC","20222"
"47281","MUS","MUSC-498","51","1","4","Internship in Music","C","","Y","TBA","TBA","","2","","Head, Brian","MUS317","2","Practical work experience in the student's field of study, at an off-campus location.Students are individually supervised by faculty.Open only to Bachelor of Music and Bachelor of Arts, Music majors only.Not available for graduate credit.Graded CR/NC.","Flora L. Thornton School of Music","MUSC","20222"
"47280","MUS","MUSC-498","50","1","4","Internship in Music","C","","Y","TBA","TBA","","0","","Head, Brian","MUS317","0","Practical work experience in the student's field of study, at an off-campus location.Students are individually supervised by faculty.Open only to Bachelor of Music and Bachelor of Arts, Music majors only.Not available for graduate credit.Graded CR/NC.","Flora L. Thornton School of Music","MUSC","20222"
"47286","MUS","MUSC-598","50","1","4","Internship in Music","C","","Y","TBA","TBA","","0","","Head, Brian","MUS317","0","Practical work experience in the student's field of study, at an off-campus location.Students are individually supervised by faculty.Open only to music majors.Graded CR/NC.","Flora L. Thornton School of Music","MUSC","20222"
"47287","MUS","MUSC-598","51","1","4","Internship in Music","C","","Y","TBA","TBA","","0","","Head, Brian","MUS317","0","Practical work experience in the student's field of study, at an off-campus location.Students are individually supervised by faculty.Open only to music majors.Graded CR/NC.","Flora L. Thornton School of Music","MUSC","20222"
"47288","MUS","MUSC-598","59","1","4","Internship in Music","C","","Y","TBA","TBA","","0","","Head, Brian","MUS317","0","Practical work experience in the student's field of study, at an off-campus location.Students are individually supervised by faculty.Open only to music majors.Graded CR/NC.","Flora L. Thornton School of Music","MUSC","20222"
"47295","MUS","MUSC-798","51","1","4","Internship in Music","C","","Y","TBA","TBA","","1","","Head, Brian","MUS317","1","Practical work experience in the student's field of study, at an off-campus location.Students are individually supervised by faculty.Open only to doctoral students in music.Graded CR/NC.","Flora L. Thornton School of Music","MUSC","20222"
"47296","MUS","MUSC-798","59","1","4","Internship in Music","C","","Y","TBA","TBA","","2","","Head, Brian","MUS317","2","Practical work experience in the student's field of study, at an off-campus location.Students are individually supervised by faculty.Open only to doctoral students in music.Graded CR/NC.","Flora L. Thornton School of Music","MUSC","20222"
"47294","MUS","MUSC-798","50","1","4","Internship in Music","C","","Y","TBA","TBA","","0","","Head, Brian","MUS317","0","Practical work experience in the student's field of study, at an off-campus location.Students are individually supervised by faculty.Open only to doctoral students in music.Graded CR/NC.","Flora L. Thornton School of Music","MUSC","20222"
"47299","MUS","MUSC-800","59","0","0","Studies for the Qualifying Examination in Music","C","","Y","TBA","TBA","","0","","Head, Brian","MUS317","0","Studies for the Qualifying Examination. Duplicates credit in GRSC-800.CR/NC.","Flora L. Thornton School of Music","MUSC","20222"
"47298","MUS","MUSC-800","51","0","0","Studies for the Qualifying Examination in Music","C","","Y","TBA","TBA","","0","","Head, Brian","MUS317","0","Studies for the Qualifying Examination. Duplicates credit in GRSC-800.CR/NC.","Flora L. Thornton School of Music","MUSC","20222"
"47297","MUS","MUSC-800","50","0","0","Studies for the Qualifying Examination in Music","C","","Y","TBA","TBA","","0","","Head, Brian","MUS317","0","Studies for the Qualifying Examination. Duplicates credit in GRSC-800.CR/NC.","Flora L. Thornton School of Music","MUSC","20222"
"47668","NGP","NSCI-596","59","1","1","Internship for Curricular Practical Training","C","","Y","TBA","TBA","","1","","Chen, Jeannie","OFFICE","1","Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program w ith a cumulative 3.0 GPA.","","NSCI","20222"
"47660","NGP ","NSCI-790","59","1","6","Research","C ","","Y ","TBA ","TBA ","","60","","Chen, Jeannie ","OFFICE ","60","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC. Open only to master and doctoral students in Neuroscience Graduate and Neuroscience majors. (Duplicates credit in former NEUR 790.)","","NSCI","20222"
"47670","NGP ","NSCI-794A ","59","2","2","Doctoral Dissertation ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students in Neuroscience Graduate and Neuroscience majors. (Duplicates credit in former NEUR 794a.)","","NSCI","20222"
"47671","NGP ","NSCI-794B ","59","2","2","Doctoral Dissertation ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students in Neuroscience Graduate, and Neuroscience majors. (Duplicates credit in former NEUR 794b.)","","NSCI","20222"
"47673","NGP ","NSCI-794D ","59","2","2","Doctoral Dissertation ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students in Neuroscience Graduate, and Neuroscience majors. (Duplicates credit in former NEUR 794d.)","","NSCI","20222"
"47674","NGP ","NSCI-794Z ","59","0","0","Doctoral Dissertation ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students in Neuroscience Graduate, and Neuroscience majors. (Duplicates credit in former NEUR 794z.)","","NSCI","20222"
"69000","SOWK","NURS-500","374","2","2","Bridge Course ","C ","","Y ","10:00","12:00","H ","10","A ","Bancroft, Christa, Tobey","VAC","10","Key concepts from chemistry, biochemistry, genetics, cell biology, metabolism, microbiology, and immunology in an 8 week format. Successful completion of this unique preparatory course is expected to position students for success in the graduate level pathophysiology and pharmacology courses. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69001","SOWK","NURS-501","353","4","4","Pathophysiology for Advanced Nursing Practice","C","","Y","9:00","10:30","W","18","A","Rotz, Courtney","VAC","18","Advanced physiology/pathophysiology including general principles that apply across the lifespan.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69002","SOWK","NURS-502","353","3","3","Advanced Health Assessment Across the Life Span ","C ","","Y ","16:15","17:30","W ","10","A ","Whitfield, Elizabeth, B ","VAC","10","Development of advanced critical thinking and clinical judgement skills through comprehensive health assessment.Health promotion and health maintenance content is utilized to assess health status and evaluate health risk among individuals and groups.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69003","SOWK","NURS-502","353","3","3","Advanced Health Assessment Across the Life Span ","C ","","Y ","16:00","17:15","W ","8","A ","Asai, Mackenzi","VAC","8","Development of advanced critical thinking and clinical judgement skills through comprehensive health assessment.Health promotion and health maintenance content is utilized to assess health status and evaluate health risk among individuals and groups.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69004","SOWK","NURS-503","353","3","3","Theory: Clinical Management of Adult Patients ","C ","","Y ","11:00","12:15","T ","14","A ","Sanchez, Cynthia","VAC","14","The scope of practice and responsibilities of the family nurse practitioner in prevention of disease, health maintenance, and the diagnosis and management of patients with common illnesses are explored.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69005","SOWK","NURS-504","353","3","3","Pharmacology for Advanced Practice Nursing","C ","","Y ","9:00","10:15","T ","19","A ","Hildebrand, Janett","VAC","19","Advanced pharmacology including pharmacodynamics, pharmacokinetics, and pharmacotherapeutics of all broad categories of agents. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69006","SOWK","NURS-505","353","3","3","Clinical Practicum: Management of Adult Patients","C ","","Y ","13:00","14:00","T ","8","A ","Hildebrand, Janett","VAC","8","Primary health care to patients throughout the life cycle with a focus on the prevention of disease, health maintenance, and the diagnosis and management of patients with common illnesses.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69009","SOWK","NURS-505","353","3","3","Clinical Practicum: Management of Adult Patients","C ","","Y ","16:00","17:00","T ","5","A ","Iyanobor, Angela, I ","VAC","5","Primary health care to patients throughout the life cycle with a focus on the prevention of disease, health maintenance, and the diagnosis and management of patients with common illnesses.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69008","SOWK","NURS-505","353","3","3","Clinical Practicum: Management of Adult Patients","C ","","Y ","14:45","15:45","W ","6","A ","Hildebrand, Janett","VAC","6","Primary health care to patients throughout the life cycle with a focus on the prevention of disease, health maintenance, and the diagnosis and management of patients with common illnesses.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69007","SOWK","NURS-505","353","3","3","Clinical Practicum: Management of Adult Patients","C ","","Y ","14:45","15:45","T ","6","A ","Sanchez, Cynthia","VAC","6","Primary health care to patients throughout the life cycle with a focus on the prevention of disease, health maintenance, and the diagnosis and management of patients with common illnesses.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69011","SOWK","NURS-507","353","3","3","Theory: Clinical Management of the Childbearing/Childrearing","C ","","Y ","11:00","12:15","W ","9","A ","Kirkland, Tracie","VAC","9","Diagnosing and managing childbearing women from preconception through uncomplicated pregnancy and postpartum periods and providing primary care to children and their families from newborn through adolescence periods.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69010","SOWK","NURS-507","353","3","3","Theory: Clinical Management of the Childbearing/Childrearing","C ","","Y ","11:00","12:15","T ","16","A ","Kirkland, Tracie","VAC","16","Diagnosing and managing childbearing women from preconception through uncomplicated pregnancy and postpartum periods and providing primary care to children and their families from newborn through adolescence periods.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69013","SOWK","NURS-600","353","3","3","Theory: Clinical Management of Adult Patients with Complex M","C ","","Y ","12:45","14:00","T ","12","A ","Plato-Johnson, Lindsey","VAC","12","The scope of practice and responsibilities of the family nurse practitioner in the diagnosis and management of patients with acute, complex and chronic illnesses are explored. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69012","SOWK","NURS-600","353","3","3","Theory: Clinical Management of Adult Patients with Complex M","C ","","Y ","11:00","12:15","T ","4","A ","Plato-Johnson, Lindsey","VAC","4","The scope of practice and responsibilities of the family nurse practitioner in the diagnosis and management of patients with acute, complex and chronic illnesses are explored. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69015","SOWK","NURS-601","353","3","3","Clinical Practicum: Management of the Childbearing/Childrear","C ","","Y ","18:00","19:00","T ","6","A ","Sattelmaier, Nakisha, Danielle","VAC","6","Clinical practicum is intended to prepare FNP students to provide primary health care to childbearing/childrearing families from preconception through adolescent phase of the life cycle.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69017","SOWK","NURS-601","353","3","3","Clinical Practicum: Management of the Childbearing/Childrear","C ","","Y ","18:00","19:00","W ","4","A ","Sattelmaier, Nakisha, Danielle","VAC","4","Clinical practicum is intended to prepare FNP students to provide primary health care to childbearing/childrearing families from preconception through adolescent phase of the life cycle.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69014","SOWK","NURS-601","353","3","3","Clinical Practicum: Management of the Childbearing/Childrear","C ","","Y ","9:00","10:00","T ","4","A ","Kirkland, Tracie","VAC","4","Clinical practicum is intended to prepare FNP students to provide primary health care to childbearing/childrearing families from preconception through adolescent phase of the life cycle.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69016","SOWK","NURS-601","353","3","3","Clinical Practicum: Management of the Childbearing/Childrear","C ","","Y ","9:00","10:00","W ","3","A ","Kirkland, Tracie","VAC","3","Clinical practicum is intended to prepare FNP students to provide primary health care to childbearing/childrearing families from preconception through adolescent phase of the life cycle.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69018","SOWK","NURS-602","353","3","3","Research/Analytical Methods ","C ","","Y ","11:00","12:15","T ","13","A ","Walton-Moss, Benita, Jeanne ","VAC","13","Understanding and applying commonly used research methodologies and data analysis techniques in healthcare research.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69019","SOWK","NURS-602","353","3","3","Research/Analytical Methods ","C ","","Y ","11:00","12:15","H ","10","A ","Walton-Moss, Benita, Jeanne ","VAC","10","Understanding and applying commonly used research methodologies and data analysis techniques in healthcare research.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69020","SOWK","NURS-603","353","3","3","Transforming Research Evidence into Practice","C","","Y","13:00","14:15","W","13","A","Woodruff, Kathleen","VAC","13","Preparing the advanced practice nursing student to criticallyevaluate knowledge, research and evidence for implementation of best practices in healthcare in order to deliver safe, ethical, culturally sensitive evidence based care for patients in diverse settings.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69021","SOWK","NURS-603","353","3","3","Transforming Research Evidence into Practice","C","","Y","9:00","10:15","H","13","A","Woodruff, Kathleen","VAC","13","Preparing the advanced practice nursing student to criticallyevaluate knowledge, research and evidence for implementation of best practices in healthcare in order to deliver safe, ethical, culturally sensitive evidence based care for patients in diverse settings.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69025","SOWK","NURS-604","353","3","3","Clinical Practicum: Management of Adult Patients with Comple","C ","","Y ","13:00","14:15","H ","6","A ","Tran, Jennifer","VAC","6","Application of theoretical concepts studied in NURS 600.Comprehsive assessments, formulation of differential diagnoses, and the development of plans of care to manage acute and chronic complex in a variety of practice settings. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69023","SOWK","NURS-604","353","3","3","Clinical Practicum: Management of Adult Patients with Comple","C ","","Y ","16:30","17:30","H ","5","A ","Tran, Jennifer","VAC","5","Application of theoretical concepts studied in NURS 600.Comprehsive assessments, formulation of differential diagnoses, and the development of plans of care to manage acute and chronic complex in a variety of practice settings. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69022","SOWK","NURS-604","353","3","3","Clinical Practicum: Management of Adult Patients with Comple","C ","","Y ","16:15","17:15","W ","8","A ","Hildebrand, Janett","VAC","8","Application of theoretical concepts studied in NURS 600.Comprehsive assessments, formulation of differential diagnoses, and the development of plans of care to manage acute and chronic complex in a variety of practice settings. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69024","SOWK","NURS-604","353","3","3","Clinical Practicum: Management of Adult Patients with Comple","C ","","Y ","18:00","19:00","H ","6","A ","Tran, Jennifer","VAC","6","Application of theoretical concepts studied in NURS 600.Comprehsive assessments, formulation of differential diagnoses, and the development of plans of care to manage acute and chronic complex in a variety of practice settings. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69026","SOWK","NURS-605","353","2","2","Professional Issues in Advanced Practice Nursing","C ","","Y ","9:30","10:20","T ","24","A ","Sanchez, Cynthia","VAC","24","The professional role and legal responsibilities of the nurse practitioner at entry to clinical practice and throughout a career are explored.","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69028","SOWK","NURS-606","353","2","2","Health Policy Principles in Changing Health Care Contexts ","C ","","Y ","10:30","11:20","H ","15","A ","Woodruff, Kathleen","VAC","15","Foundation for leadership in interprofessional collaborative endeavors to address health policy that prepares learners to analyze and influence health policy and explores the role of nurse practitioners in the creation and modification of health policy. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69027","SOWK","NURS-606","353","2","2","Health Policy Principles in Changing Health Care Contexts ","C ","","Y ","9:00","9:50","W ","15","A ","Woodruff, Kathleen","VAC","15","Foundation for leadership in interprofessional collaborative endeavors to address health policy that prepares learners to analyze and influence health policy and explores the role of nurse practitioners in the creation and modification of health policy. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69030","SOWK","NURS-607","353","2","2","Theory: Family Primary Care ","C ","","Y ","12:00","12:50","H ","15","A ","Zappas, Michelle, Peters","VAC","15","Capstone course draws on material and concepts learning throughout the FNP program and explores additional complex issues including management of pain, caregiver burden, palliative care, and end of life. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69029","SOWK","NURS-607","353","2","2","Theory: Family Primary Care ","C ","","Y ","12:00","12:50","T ","11","A ","Zappas, Michelle, Peters","VAC","11","Capstone course draws on material and concepts learning throughout the FNP program and explores additional complex issues including management of pain, caregiver burden, palliative care, and end of life. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69032","SOWK","NURS-608","353","3","3","Clinical Practicum: Family Primary Care ","C ","","Y ","13:30","14:30","T ","7","A ","Walton-Moss, Benita, Jeanne ","VAC","7","Prepares the family nurse practitioner student for entry into practice in the diagnosis and managment of patients with acute, complex, and chronic illnesses in the primary care setting. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69031","SOWK","NURS-608","353","3","3","Clinical Practicum: Family Primary Care ","C ","","Y ","18:30","19:30","H ","6","A ","Yeboah, Michael ","VAC","6","Prepares the family nurse practitioner student for entry into practice in the diagnosis and managment of patients with acute, complex, and chronic illnesses in the primary care setting. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69033","SOWK","NURS-608","353","3","3","Clinical Practicum: Family Primary Care ","C ","","Y ","13:30","14:30","H ","9","A ","Walton-Moss, Benita, Jeanne ","VAC","9","Prepares the family nurse practitioner student for entry into practice in the diagnosis and managment of patients with acute, complex, and chronic illnesses in the primary care setting. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"69034","SOWK","NURS-608","353","3","3","Clinical Practicum: Family Primary Care ","C ","","Y ","17:15","18:45","T ","4","A ","Iyanobor, Angela, I ","VAC","4","Prepares the family nurse practitioner student for entry into practice in the diagnosis and managment of patients with acute, complex, and chronic illnesses in the primary care setting. ","Suzanne Dworak-Peck School of Social Work","NURS","20222"
"24554","DENT","OFP-710","432","1","1","Knowledge Assessment","C","","Y","TBA","TBA","","10","","Padilla, Mariela Clark, Glenn, Thomas","OFFICE","10","Students attend USC campus to validate skills and perform in-person evaluations.","Ostrow School of Dentistry","OFP","20222"
"24550","DENT","OFP-723","100","2","2","Systems Physiology, Motor Disorders, and Sleep Apnea","C","","Y","TBA","TBA","","10","","Clark, Glenn, Thomas Padilla, Mariela","ONLINE","10","Presentation, diagnosis, mechanism and management of oral motor disorders and sleep disordered breathing providing knowledge about general issues of physiology associated with the masticatory system.","Ostrow School of Dentistry","OFP","20222"
"24553","DENT","OFP-730C","432","0.5","0.5","Case Portfolio Preparation","C","","Y","TBA","TBA","","8","","Padilla, Mariela Clark, Glenn, Thomas","ONLINE","8","Case portfolio preparation with weekly onlinepresentations and discussions of de-identified patient cases.","Ostrow School of Dentistry","OFP","20222"
"24003","DENT","OFPM-701","366","1","1","CPR, Blood and Air-Borne Infections and Common Emergencies for Dental Residents","C","","Y","TBA","TBA","","2","","Tom, James, William","OFFICE","2","CPR training, review of common dental emergencies, and blood and air-borne pathogens in dental patients.","Ostrow School of Dentistry","OFPM","20222"
"24013","DENT","OFPM-702A","310","1","1","Soft Tissue Disease for Dental Residents","C","","Y","TBA","TBA","","0","","Sedghizadeh, ParishClark, Glenn, Thomas Al-Eryani, Kamal","ONLINE","0","Seminars on the various mucosal, cutaneous, gingival and salivary diseases and lesions in the oral and maxillofacial region.","Ostrow School of Dentistry","OFPM","20222"
"24002","DENT","OFPM-702A","783","1","1","Soft Tissue Disease for Dental Residents","C","","Y","TBA","TBA","","14","","Sedghizadeh, ParishClark, Glenn, Thomas Al-Eryani, Kamal","ONLINE","14","Seminars on the various mucosal, cutaneous, gingival and salivary diseases and lesions in the oral and maxillofacial region.","Ostrow School of Dentistry","OFPM","20222"
"24004","DENT","OFPM-702A","366","1","1","Soft Tissue Disease for Dental Residents","C","","Y","TBA","TBA","","2","","Clark, Glenn, Thomas Sedghizadeh, Parish Al-Eryani, Kamal","OFFICE","2","Seminars on the various mucosal, cutaneous, gingival and salivary diseases and lesions in the oral and maxillofacial region.","Ostrow School of Dentistry","OFPM","20222"
"24005","DENT","OFPM-704","366","1","1","Bony Pathology, Radiology and Advanced Imaging for Dental Residents","C","","Y","TBA","TBA","","2","","Clark, Glenn, Thomas Sedghizadeh, Parish Radan, Elham Al-Eryani, Kamal","OFFICE","2","Review of the oral and maxillofacial region osseous andodontogenic pathologies and the various imaging methods used to examine this anatomic region.","Ostrow School of Dentistry","OFPM","20222"
"24010","DENT","OFPM-710A","398","1","1","Knowledge Assessment for OFPOM Residents","C","","Y","TBA","TBA","","14","","Padilla, Mariela Clark, Glenn, Thomas Al-Eryani, Kamal","OFFICE","14","Includes several intensive calibration/training sessions, with multiple practical demonstrations of methods and techniques. Skill development includes TM joint injection, myofascial palpation, oral cancer screening, biopsy, trigger-point injections and salivary gland cannulation, with mock and virtual patients.","Ostrow School of Dentistry","OFPM","20222"
"24014","DENT","OFPM-710A","315","1","1","Knowledge Assessment for OFPOM Residents","C","","Y","TBA","TBA","","0","","Mulligan, RoseannClark, Glenn, Thomas Han, Phuu Padilla, Mariela","OFFICE","0","Includes several intensive calibration/training sessions, with multiple practical demonstrations of methods and techniques. Skill development includes TM joint injection, myofascial palpation, oral cancer screening, biopsy, trigger-point injections and salivary gland cannulation, with mock and virtual patients.","Ostrow School of Dentistry","OFPM","20222"
"24018","DENT","OFPM-710B","398","1","1","Knowledge Assessment for OFPOM Residents","C","","Y","TBA","TBA","","17","","Padilla, Mariela Clark, Glenn, Thomas Al-Eryani, Kamal","OFFICE","17","Several intensive calibration/training/ sessions based on content that the resident is expected to have mastered by the end of the program, specifically in the field of Oral Medicine.","Ostrow School of Dentistry","OFPM","20222"
