"goal","keyword","pattern","color","weight"
9,"robot","\b(\d*)robot(\d*)\b","#FD6925",1
9,"robotic","\b(\d*)robotic(\d*)\b","#FD6925",1
9,"robotics","\b(\d*)robotics(\d*)\b","#FD6925",1
9,"robots","\b(\d*)robots(\d*)\b","#FD6925",1
9,"rubber","\b(\d*)rubber(\d*)\b","#FD6925",1
9,"semiconductor","\b(\d*)semiconductor(\d*)\b","#FD6925",1
9,"semiconductors","\b(\d*)semiconductors(\d*)\b","#FD6925",1
9,"sensor","\b(\d*)sensor(\d*)\b","#FD6925",1
9,"sensors","\b(\d*)sensors(\d*)\b","#FD6925",1
9,"service provider","\b(\d*)service provider(\d*)\b","#FD6925",1
9,"shipbuilding","\b(\d*)shipbuilding(\d*)\b","#FD6925",1
9,"shipments","\b(\d*)shipments(\d*)\b","#FD6925",1
9,"shippers","\b(\d*)shippers(\d*)\b","#FD6925",1
9,"simulation","\b(\d*)simulation(\d*)\b","#FD6925",1
9,"small island developing states","\b(\d*)small island developing states(\d*)\b","#FD6925",1
9,"smart grid","\b(\d*)smart grid(\d*)\b","#FD6925",1
9,"startups","\b(\d*)startups(\d*)\b","#FD6925",1
9,"tech","\b(\d*)tech(\d*)\b","#FD6925",1
9,"technical","\b(\d*)technical(\d*)\b","#FD6925",1
9,"techno","\b(\d*)techno(\d*)\b","#FD6925",1
9,"technological","\b(\d*)technological(\d*)\b","#FD6925",1
9,"technologically","\b(\d*)technologically(\d*)\b","#FD6925",1
9,"technologies","\b(\d*)technologies(\d*)\b","#FD6925",1
9,"technologists","\b(\d*)technologists(\d*)\b","#FD6925",1
9,"technology","\b(\d*)technology(\d*)\b","#FD6925",1
9,"telco","\b(\d*)telco(\d*)\b","#FD6925",1
9,"telcos","\b(\d*)telcos(\d*)\b","#FD6925",1
9,"telecom","\b(\d*)telecom(\d*)\b","#FD6925",1
9,"telecommunication","\b(\d*)telecommunication(\d*)\b","#FD6925",1
9,"telecommunications","\b(\d*)telecommunications(\d*)\b","#FD6925",1
9,"telecoms","\b(\d*)telecoms(\d*)\b","#FD6925",1
9,"telephony","\b(\d*)telephony(\d*)\b","#FD6925",1
9,"textile","\b(\d*)textile(\d*)\b","#FD6925",1
9,"textiles","\b(\d*)textiles(\d*)\b","#FD6925",1
9,"tool","\b(\d*)tool(\d*)\b","#FD6925",1
9,"tools","\b(\d*)tools(\d*)\b","#FD6925",1
9,"transformation","\b(\d*)transformation(\d*)\b","#FD6925",1
9,"transformer","\b(\d*)transformer(\d*)\b","#FD6925",1
9,"value chains","\b(\d*)value chains(\d*)\b","#FD6925",1
9,"venture capitalist","\b(\d*)venture capitalist(\d*)\b","#FD6925",1
9,"very-small-aperture terminal","\b(\d*)very-small-aperture terminal(\d*)\b","#FD6925",1
9,"voice over ip","\b(\d*)voice over ip(\d*)\b","#FD6925",1
9,"voip","\b(\d*)voip(\d*)\b","#FD6925",1
9,"vsat","\b(\d*)vsat(\d*)\b","#FD6925",1
9,"welded","\b(\d*)welded(\d*)\b","#FD6925",1
9,"welding","\b(\d*)welding(\d*)\b","#FD6925",1
9,"wimax","\b(\d*)wimax(\d*)\b","#FD6925",1
9,"wireless","\b(\d*)wireless(\d*)\b","#FD6925",1
9,"wireline","\b(\d*)wireline(\d*)\b","#FD6925",1
10,"ableism","\b(\d*)ableism(\d*)\b","#DD1367",1
10,"abortion","\b(\d*)abortion(\d*)\b","#DD1367",1
10,"abuses","\b(\d*)abuses(\d*)\b","#DD1367",1
10,"advocacy","\b(\d*)advocacy(\d*)\b","#DD1367",1
10,"affirmative action","\b(\d*)affirmative action(\d*)\b","#DD1367",1
10,"african american","\b(\d*)african american(\d*)\b","#DD1367",1
10,"african americans","\b(\d*)african americans(\d*)\b","#DD1367",1
10,"amnesty","\b(\d*)amnesty(\d*)\b","#DD1367",1
10,"anti semitism","\b(\d*)anti semitism(\d*)\b","#DD1367",1
10,"apartheid","\b(\d*)apartheid(\d*)\b","#DD1367",1
10,"asian american","\b(\d*)asian american(\d*)\b","#DD1367",1
10,"asian americans","\b(\d*)asian americans(\d*)\b","#DD1367",1
10,"asylum","\b(\d*)asylum(\d*)\b","#DD1367",1
10,"asylum seeker","\b(\d*)asylum seeker(\d*)\b","#DD1367",1
10,"asylum seekers","\b(\d*)asylum seekers(\d*)\b","#DD1367",1
10,"banks","\b(\d*)banks(\d*)\b","#DD1367",1
10,"bias","\b(\d*)bias(\d*)\b","#DD1367",1
10,"biases","\b(\d*)biases(\d*)\b","#DD1367",1
10,"bigoted","\b(\d*)bigoted(\d*)\b","#DD1367",1
10,"bigotry","\b(\d*)bigotry(\d*)\b","#DD1367",1
10,"bigots","\b(\d*)bigots(\d*)\b","#DD1367",1
10,"black","\b(\d*)black(\d*)\b","#DD1367",1
10,"blacks","\b(\d*)blacks(\d*)\b","#DD1367",1
10,"border","\b(\d*)border(\d*)\b","#DD1367",1
10,"border patrol","\b(\d*)border patrol(\d*)\b","#DD1367",1
10,"borrowers","\b(\d*)borrowers(\d*)\b","#DD1367",1
10,"bullying","\b(\d*)bullying(\d*)\b","#DD1367",1
10,"citizenship","\b(\d*)citizenship(\d*)\b","#DD1367",1
10,"civil rights","\b(\d*)civil rights(\d*)\b","#DD1367",1
10,"classism","\b(\d*)classism(\d*)\b","#DD1367",1
10,"colonialism","\b(\d*)colonialism(\d*)\b","#DD1367",1
10,"colorism","\b(\d*)colorism(\d*)\b","#DD1367",1
10,"consular","\b(\d*)consular(\d*)\b","#DD1367",1
10,"convicts","\b(\d*)convicts(\d*)\b","#DD1367",1
10,"credit","\b(\d*)credit(\d*)\b","#DD1367",1
10,"crisis","\b(\d*)crisis(\d*)\b","#DD1367",1
10,"cultural competence","\b(\d*)cultural competence(\d*)\b","#DD1367",1
10,"deport","\b(\d*)deport(\d*)\b","#DD1367",1
10,"deportation","\b(\d*)deportation(\d*)\b","#DD1367",1
10,"deportations","\b(\d*)deportations(\d*)\b","#DD1367",1
10,"deported","\b(\d*)deported(\d*)\b","#DD1367",1
10,"deportees","\b(\d*)deportees(\d*)\b","#DD1367",1
10,"deporting","\b(\d*)deporting(\d*)\b","#DD1367",1
10,"deprivation","\b(\d*)deprivation(\d*)\b","#DD1367",1
10,"detainees","\b(\d*)detainees(\d*)\b","#DD1367",1
10,"detention","\b(\d*)detention(\d*)\b","#DD1367",1
10,"developing countries","\b(\d*)developing countries(\d*)\b","#DD1367",1
10,"diaspora","\b(\d*)diaspora(\d*)\b","#DD1367",1
10,"differences","\b(\d*)differences(\d*)\b","#DD1367",1
10,"disability","\b(\d*)disability(\d*)\b","#DD1367",1
10,"discriminate","\b(\d*)discriminate(\d*)\b","#DD1367",1
10,"discriminated","\b(\d*)discriminated(\d*)\b","#DD1367",1
10,"discriminated against","\b(\d*)discriminated against(\d*)\b","#DD1367",1
10,"discriminates","\b(\d*)discriminates(\d*)\b","#DD1367",1
10,"discrimination","\b(\d*)discrimination(\d*)\b","#DD1367",1
10,"discriminatory","\b(\d*)discriminatory(\d*)\b","#DD1367",1
10,"disenfranchisement","\b(\d*)disenfranchisement(\d*)\b","#DD1367",1
10,"disparities","\b(\d*)disparities(\d*)\b","#DD1367",1
10,"disparity","\b(\d*)disparity(\d*)\b","#DD1367",1
10,"displaced","\b(\d*)displaced(\d*)\b","#DD1367",1
10,"displaced persons","\b(\d*)displaced persons(\d*)\b","#DD1367",1
10,"distortions","\b(\d*)distortions(\d*)\b","#DD1367",1
10,"diversity","\b(\d*)diversity(\d*)\b","#DD1367",1
10,"divide","\b(\d*)divide(\d*)\b","#DD1367",1
10,"divisiveness","\b(\d*)divisiveness(\d*)\b","#DD1367",1
10,"domestic violence","\b(\d*)domestic violence(\d*)\b","#DD1367",1
10,"dropout rates","\b(\d*)dropout rates(\d*)\b","#DD1367",1
10,"educational attainment","\b(\d*)educational attainment(\d*)\b","#DD1367",1
10,"emigrants","\b(\d*)emigrants(\d*)\b","#DD1367",1
10,"emigrate","\b(\d*)emigrate(\d*)\b","#DD1367",1
10,"emigrating","\b(\d*)emigrating(\d*)\b","#DD1367",1
10,"emigration","\b(\d*)emigration(\d*)\b","#DD1367",1
10,"employers","\b(\d*)employers(\d*)\b","#DD1367",1
10,"employment","\b(\d*)employment(\d*)\b","#DD1367",1
10,"environmental studies","\b(\d*)environmental studies(\d*)\b","#DD1367",1
10,"equal","\b(\d*)equal(\d*)\b","#DD1367",1
10,"equal opportunity","\b(\d*)equal opportunity(\d*)\b","#DD1367",1
10,"equal pay","\b(\d*)equal pay(\d*)\b","#DD1367",1
10,"equal rights","\b(\d*)equal rights(\d*)\b","#DD1367",1
10,"equality","\b(\d*)equality(\d*)\b","#DD1367",1
10,"equitable","\b(\d*)equitable(\d*)\b","#DD1367",1
10,"ethical treatment","\b(\d*)ethical treatment(\d*)\b","#DD1367",1
10,"ethnic","\b(\d*)ethnic(\d*)\b","#DD1367",1
10,"ethnic minorities","\b(\d*)ethnic minorities(\d*)\b","#DD1367",1
10,"ethnicity","\b(\d*)ethnicity(\d*)\b","#DD1367",1
10,"evacuees","\b(\d*)evacuees(\d*)\b","#DD1367",1
10,"exiles","\b(\d*)exiles(\d*)\b","#DD1367",1
10,"expulsions","\b(\d*)expulsions(\d*)\b","#DD1367",1
10,"extractivism","\b(\d*)extractivism(\d*)\b","#DD1367",1
10,"fairer","\b(\d*)fairer(\d*)\b","#DD1367",1
10,"farmworkers","\b(\d*)farmworkers(\d*)\b","#DD1367",1
10,"financial","\b(\d*)financial(\d*)\b","#DD1367",1
10,"foreigners","\b(\d*)foreigners(\d*)\b","#DD1367",1
10,"gay","\b(\d*)gay(\d*)\b","#DD1367",1
10,"gay marriage","\b(\d*)gay marriage(\d*)\b","#DD1367",1
10,"gays","\b(\d*)gays(\d*)\b","#DD1367",1
10,"gender bias","\b(\d*)gender bias(\d*)\b","#DD1367",1
10,"gender discrimination","\b(\d*)gender discrimination(\d*)\b","#DD1367",1
10,"gender equality","\b(\d*)gender equality(\d*)\b","#DD1367",1
10,"genocide","\b(\d*)genocide(\d*)\b","#DD1367",1
10,"glbt","\b(\d*)glbt(\d*)\b","#DD1367",1
10,"globalization","\b(\d*)globalization(\d*)\b","#DD1367",1
10,"granted asylum","\b(\d*)granted asylum(\d*)\b","#DD1367",1
10,"gypsies","\b(\d*)gypsies(\d*)\b","#DD1367",1
10,"haitians","\b(\d*)haitians(\d*)\b","#DD1367",1
10,"harassment","\b(\d*)harassment(\d*)\b","#DD1367",1
10,"hate crimes","\b(\d*)hate crimes(\d*)\b","#DD1367",1
10,"hatred","\b(\d*)hatred(\d*)\b","#DD1367",1
10,"hispanic","\b(\d*)hispanic(\d*)\b","#DD1367",1
10,"hispanics","\b(\d*)hispanics(\d*)\b","#DD1367",1
10,"homelands","\b(\d*)homelands(\d*)\b","#DD1367",1
10,"homeless","\b(\d*)homeless(\d*)\b","#DD1367",1
10,"homelessness","\b(\d*)homelessness(\d*)\b","#DD1367",1
10,"homophobia","\b(\d*)homophobia(\d*)\b","#DD1367",1
10,"homosexual","\b(\d*)homosexual(\d*)\b","#DD1367",1
10,"homosexuality","\b(\d*)homosexuality(\d*)\b","#DD1367",1
10,"homosexuals","\b(\d*)homosexuals(\d*)\b","#DD1367",1
10,"human rights","\b(\d*)human rights(\d*)\b","#DD1367",1
10,"humanitarian","\b(\d*)humanitarian(\d*)\b","#DD1367",1
10,"illegal immigrant","\b(\d*)illegal immigrant(\d*)\b","#DD1367",1
10,"illegal immigrants","\b(\d*)illegal immigrants(\d*)\b","#DD1367",1
10,"illegal immigration","\b(\d*)illegal immigration(\d*)\b","#DD1367",1
10,"illegal migrants","\b(\d*)illegal migrants(\d*)\b","#DD1367",1
10,"illiteracy","\b(\d*)illiteracy(\d*)\b","#DD1367",1
10,"imbalance","\b(\d*)imbalance(\d*)\b","#DD1367",1
10,"imbalances","\b(\d*)imbalances(\d*)\b","#DD1367",1
10,"immigrant","\b(\d*)immigrant(\d*)\b","#DD1367",1
10,"immigrants","\b(\d*)immigrants(\d*)\b","#DD1367",1
10,"immigrate","\b(\d*)immigrate(\d*)\b","#DD1367",1
10,"immigrated","\b(\d*)immigrated(\d*)\b","#DD1367",1
10,"immigrating","\b(\d*)immigrating(\d*)\b","#DD1367",1
10,"immigration","\b(\d*)immigration(\d*)\b","#DD1367",1
10,"immigration reform","\b(\d*)immigration reform(\d*)\b","#DD1367",1
10,"inclusion","\b(\d*)inclusion(\d*)\b","#DD1367",1
10,"inclusive","\b(\d*)inclusive(\d*)\b","#DD1367",1
10,"indigenous","\b(\d*)indigenous(\d*)\b","#DD1367",1
10,"inequalities","\b(\d*)inequalities(\d*)\b","#DD1367",1
10,"inequality","\b(\d*)inequality(\d*)\b","#DD1367",1
10,"inequitable","\b(\d*)inequitable(\d*)\b","#DD1367",1
10,"inequities","\b(\d*)inequities(\d*)\b","#DD1367",1
10,"inequity","\b(\d*)inequity(\d*)\b","#DD1367",1
10,"infant mortality","\b(\d*)infant mortality(\d*)\b","#DD1367",1
10,"injustice","\b(\d*)injustice(\d*)\b","#DD1367",1
10,"injustices","\b(\d*)injustices(\d*)\b","#DD1367",1
10,"inmates","\b(\d*)inmates(\d*)\b","#DD1367",1
10,"internally displaced","\b(\d*)internally displaced(\d*)\b","#DD1367",1
10,"internally displaced persons","\b(\d*)internally displaced persons(\d*)\b","#DD1367",1
10,"interracial","\b(\d*)interracial(\d*)\b","#DD1367",1
10,"intersectionality","\b(\d*)intersectionality(\d*)\b","#DD1367",1
10,"intolerance","\b(\d*)intolerance(\d*)\b","#DD1367",1
10,"jim crow","\b(\d*)jim crow(\d*)\b","#DD1367",1
10,"justice","\b(\d*)justice(\d*)\b","#DD1367",1
10,"laborers","\b(\d*)laborers(\d*)\b","#DD1367",1
10,"latina","\b(\d*)latina(\d*)\b","#DD1367",1
10,"latino","\b(\d*)latino(\d*)\b","#DD1367",1
10,"latinos","\b(\d*)latinos(\d*)\b","#DD1367",1
10,"latinx","\b(\d*)latinx(\d*)\b","#DD1367",1
10,"legal aid","\b(\d*)legal aid(\d*)\b","#DD1367",1
10,"lender","\b(\d*)lender(\d*)\b","#DD1367",1
10,"lenders","\b(\d*)lenders(\d*)\b","#DD1367",1
10,"lending","\b(\d*)lending(\d*)\b","#DD1367",1
10,"lgbt","\b(\d*)lgbt(\d*)\b","#DD1367",1
10,"lgbt+","\b(\d*)lgbt+(\d*)\b","#DD1367",1
10,"lgbtq","\b(\d*)lgbtq(\d*)\b","#DD1367",1
10,"lgbtq+","\b(\d*)lgbtq+(\d*)\b","#DD1367",1
10,"lgbtqia","\b(\d*)lgbtqia(\d*)\b","#DD1367",1
10,"lgbtqia+","\b(\d*)lgbtqia+(\d*)\b","#DD1367",1
10,"loan","\b(\d*)loan(\d*)\b","#DD1367",1
10,"marginalization","\b(\d*)marginalization(\d*)\b","#DD1367",1
10,"marginalized communities","\b(\d*)marginalized communities(\d*)\b","#DD1367",1
10,"maternal mortality","\b(\d*)maternal mortality(\d*)\b","#DD1367",1
10,"medicaid","\b(\d*)medicaid(\d*)\b","#DD1367",1
10,"middle eastern","\b(\d*)middle eastern(\d*)\b","#DD1367",1
10,"middle easterners","\b(\d*)middle easterners(\d*)\b","#DD1367",1
10,"migrant","\b(\d*)migrant(\d*)\b","#DD1367",1
10,"migrant worker","\b(\d*)migrant worker(\d*)\b","#DD1367",1
10,"migrant workers","\b(\d*)migrant workers(\d*)\b","#DD1367",1
10,"migrants","\b(\d*)migrants(\d*)\b","#DD1367",1
10,"migration","\b(\d*)migration(\d*)\b","#DD1367",1
10,"minorities","\b(\d*)minorities(\d*)\b","#DD1367",1
10,"minority","\b(\d*)minority(\d*)\b","#DD1367",1
10,"misgender","\b(\d*)misgender(\d*)\b","#DD1367",1
10,"mortgage","\b(\d*)mortgage(\d*)\b","#DD1367",1
10,"mortgages","\b(\d*)mortgages(\d*)\b","#DD1367",1
10,"multiculturalism","\b(\d*)multiculturalism(\d*)\b","#DD1367",1
10,"naacp","\b(\d*)naacp(\d*)\b","#DD1367",1
10,"nationals","\b(\d*)nationals(\d*)\b","#DD1367",1
10,"native","\b(\d*)native(\d*)\b","#DD1367",1
10,"naturalization","\b(\d*)naturalization(\d*)\b","#DD1367",1
10,"oppression","\b(\d*)oppression(\d*)\b","#DD1367",1
10,"orphans","\b(\d*)orphans(\d*)\b","#DD1367",1
10,"overcrowding","\b(\d*)overcrowding(\d*)\b","#DD1367",1
10,"permanent residency","\b(\d*)permanent residency(\d*)\b","#DD1367",1
10,"persecution","\b(\d*)persecution(\d*)\b","#DD1367",1
10,"politics","\b(\d*)politics(\d*)\b","#DD1367",1
10,"poorer","\b(\d*)poorer(\d*)\b","#DD1367",1
10,"poverty","\b(\d*)poverty(\d*)\b","#DD1367",1
10,"prejudice","\b(\d*)prejudice(\d*)\b","#DD1367",1
10,"prejudices","\b(\d*)prejudices(\d*)\b","#DD1367",1
10,"prisoners","\b(\d*)prisoners(\d*)\b","#DD1367",1
10,"protection policies","\b(\d*)protection policies(\d*)\b","#DD1367",1
10,"queer","\b(\d*)queer(\d*)\b","#DD1367",1
10,"racial","\b(\d*)racial(\d*)\b","#DD1367",1
10,"racism","\b(\d*)racism(\d*)\b","#DD1367",1
10,"racist","\b(\d*)racist(\d*)\b","#DD1367",1
10,"racists","\b(\d*)racists(\d*)\b","#DD1367",1
10,"redlining","\b(\d*)redlining(\d*)\b","#DD1367",1
10,"refugee","\b(\d*)refugee(\d*)\b","#DD1367",1
10,"refugee agency","\b(\d*)refugee agency(\d*)\b","#DD1367",1
10,"refugee camps","\b(\d*)refugee camps(\d*)\b","#DD1367",1
10,"refugee status","\b(\d*)refugee status(\d*)\b","#DD1367",1
10,"refugees","\b(\d*)refugees(\d*)\b","#DD1367",1
10,"religious intolerance","\b(\d*)religious intolerance(\d*)\b","#DD1367",1
10,"religious persecution","\b(\d*)religious persecution(\d*)\b","#DD1367",1
10,"remittances","\b(\d*)remittances(\d*)\b","#DD1367",1
10,"repatriated","\b(\d*)repatriated(\d*)\b","#DD1367",1
10,"repatriation","\b(\d*)repatriation(\d*)\b","#DD1367",1
10,"repression","\b(\d*)repression(\d*)\b","#DD1367",1
10,"resettle","\b(\d*)resettle(\d*)\b","#DD1367",1
10,"resettled","\b(\d*)resettled(\d*)\b","#DD1367",1
10,"resettlement","\b(\d*)resettlement(\d*)\b","#DD1367",1
10,"restorative justice","\b(\d*)restorative justice(\d*)\b","#DD1367",1
10,"segregation","\b(\d*)segregation(\d*)\b","#DD1367",1
10,"sexism","\b(\d*)sexism(\d*)\b","#DD1367",1
10,"sexuality","\b(\d*)sexuality(\d*)\b","#DD1367",1
10,"slavery","\b(\d*)slavery(\d*)\b","#DD1367",1
10,"slurs","\b(\d*)slurs(\d*)\b","#DD1367",1
10,"smugglers","\b(\d*)smugglers(\d*)\b","#DD1367",1
10,"social ills","\b(\d*)social ills(\d*)\b","#DD1367",1
10,"social inclusion","\b(\d*)social inclusion(\d*)\b","#DD1367",1
10,"social integration","\b(\d*)social integration(\d*)\b","#DD1367",1
10,"social justice","\b(\d*)social justice(\d*)\b","#DD1367",1
10,"social program","\b(\d*)social program(\d*)\b","#DD1367",1
10,"socio economic","\b(\d*)socio economic(\d*)\b","#DD1367",1
10,"socioeconomic","\b(\d*)socioeconomic(\d*)\b","#DD1367",1
10,"solidarity","\b(\d*)solidarity(\d*)\b","#DD1367",1
10,"stateless","\b(\d*)stateless(\d*)\b","#DD1367",1
10,"stereotype","\b(\d*)stereotype(\d*)\b","#DD1367",1
10,"stereotypes","\b(\d*)stereotypes(\d*)\b","#DD1367",1
10,"stereotypical","\b(\d*)stereotypical(\d*)\b","#DD1367",1
10,"stereotyping","\b(\d*)stereotyping(\d*)\b","#DD1367",1
10,"tolerance","\b(\d*)tolerance(\d*)\b","#DD1367",1
10,"transgender","\b(\d*)transgender(\d*)\b","#DD1367",1
10,"transient","\b(\d*)transient(\d*)\b","#DD1367",1
10,"transphobia","\b(\d*)transphobia(\d*)\b","#DD1367",1
10,"underdeveloped","\b(\d*)underdeveloped(\d*)\b","#DD1367",1
10,"underdevelopment","\b(\d*)underdevelopment(\d*)\b","#DD1367",1
10,"underfunding","\b(\d*)underfunding(\d*)\b","#DD1367",1
10,"undocumented","\b(\d*)undocumented(\d*)\b","#DD1367",1
10,"undocumented immigrants","\b(\d*)undocumented immigrants(\d*)\b","#DD1367",1
10,"undocumented workers","\b(\d*)undocumented workers(\d*)\b","#DD1367",1
10,"unequal","\b(\d*)unequal(\d*)\b","#DD1367",1
10,"unfairness","\b(\d*)unfairness(\d*)\b","#DD1367",1
10,"unhcr","\b(\d*)unhcr(\d*)\b","#DD1367",1
10,"uninsured","\b(\d*)uninsured(\d*)\b","#DD1367",1
10,"unjust","\b(\d*)unjust(\d*)\b","#DD1367",1
10,"unskilled","\b(\d*)unskilled(\d*)\b","#DD1367",1
10,"victim","\b(\d*)victim(\d*)\b","#DD1367",1
10,"victimization","\b(\d*)victimization(\d*)\b","#DD1367",1
10,"victims","\b(\d*)victims(\d*)\b","#DD1367",1
10,"visa","\b(\d*)visa(\d*)\b","#DD1367",1
10,"visas","\b(\d*)visas(\d*)\b","#DD1367",1
10,"wage gap","\b(\d*)wage gap(\d*)\b","#DD1367",1
10,"wage theft","\b(\d*)wage theft(\d*)\b","#DD1367",1
10,"white supremacy","\b(\d*)white supremacy(\d*)\b","#DD1367",1
10,"widening gap","\b(\d*)widening gap(\d*)\b","#DD1367",1
10,"workers","\b(\d*)workers(\d*)\b","#DD1367",1
10,"xenophobia","\b(\d*)xenophobia(\d*)\b","#DD1367",1
11,"#.# magnitude earthquake","\b(\d*)#.# magnitude earthquake(\d*)\b","#FD9D24",1
11,"#.# magnitude quake","\b(\d*)#.# magnitude quake(\d*)\b","#FD9D24",1
11,"affordable housing","\b(\d*)affordable housing(\d*)\b","#FD9D24",1
11,"aftershock","\b(\d*)aftershock(\d*)\b","#FD9D24",1
11,"aftershocks","\b(\d*)aftershocks(\d*)\b","#FD9D24",1
11,"airports","\b(\d*)airports(\d*)\b","#FD9D24",1
11,"amtrak","\b(\d*)amtrak(\d*)\b","#FD9D24",1
11,"antiquities","\b(\d*)antiquities(\d*)\b","#FD9D24",1
11,"archaeological sites","\b(\d*)archaeological sites(\d*)\b","#FD9D24",1
11,"architect","\b(\d*)architect(\d*)\b","#FD9D24",1
11,"architectural","\b(\d*)architectural(\d*)\b","#FD9D24",1
11,"architecture","\b(\d*)architecture(\d*)\b","#FD9D24",1
11,"bicyclists","\b(\d*)bicyclists(\d*)\b","#FD9D24",1
11,"bike lanes","\b(\d*)bike lanes(\d*)\b","#FD9D24",1
11,"bike paths","\b(\d*)bike paths(\d*)\b","#FD9D24",1
11,"brt","\b(\d*)brt(\d*)\b","#FD9D24",1
11,"buildings","\b(\d*)buildings(\d*)\b","#FD9D24",1
11,"built environment","\b(\d*)built environment(\d*)\b","#FD9D24",1
11,"bus","\b(\d*)bus(\d*)\b","#FD9D24",1
11,"bus rapid transit","\b(\d*)bus rapid transit(\d*)\b","#FD9D24",1
11,"buses","\b(\d*)buses(\d*)\b","#FD9D24",1
11,"catastrophe","\b(\d*)catastrophe(\d*)\b","#FD9D24",1
11,"catastrophes","\b(\d*)catastrophes(\d*)\b","#FD9D24",1
11,"cities","\b(\d*)cities(\d*)\b","#FD9D24",1
11,"city","\b(\d*)city(\d*)\b","#FD9D24",1
11,"civilization","\b(\d*)civilization(\d*)\b","#FD9D24",1
11,"communities","\b(\d*)communities(\d*)\b","#FD9D24",1
11,"community","\b(\d*)community(\d*)\b","#FD9D24",1
11,"commute","\b(\d*)commute(\d*)\b","#FD9D24",1
11,"commuter","\b(\d*)commuter(\d*)\b","#FD9D24",1
11,"commuter rail","\b(\d*)commuter rail(\d*)\b","#FD9D24",1
11,"commuter train","\b(\d*)commuter train(\d*)\b","#FD9D24",1
11,"commuter trains","\b(\d*)commuter trains(\d*)\b","#FD9D24",1
11,"commuters","\b(\d*)commuters(\d*)\b","#FD9D24",1
11,"commuting","\b(\d*)commuting(\d*)\b","#FD9D24",1
11,"corridor","\b(\d*)corridor(\d*)\b","#FD9D24",1
11,"crisis","\b(\d*)crisis(\d*)\b","#FD9D24",1
11,"cultural","\b(\d*)cultural(\d*)\b","#FD9D24",1
11,"culture","\b(\d*)culture(\d*)\b","#FD9D24",1
11,"cyclone","\b(\d*)cyclone(\d*)\b","#FD9D24",1
11,"cyclones","\b(\d*)cyclones(\d*)\b","#FD9D24",1
11,"deluge","\b(\d*)deluge(\d*)\b","#FD9D24",1
11,"devastating earthquake","\b(\d*)devastating earthquake(\d*)\b","#FD9D24",1
11,"devastating floods","\b(\d*)devastating floods(\d*)\b","#FD9D24",1
11,"devastation","\b(\d*)devastation(\d*)\b","#FD9D24",1
11,"development","\b(\d*)development(\d*)\b","#FD9D24",1
11,"development planning","\b(\d*)development planning(\d*)\b","#FD9D24",1
11,"disabled","\b(\d*)disabled(\d*)\b","#FD9D24",1
11,"disaster management","\b(\d*)disaster management(\d*)\b","#FD9D24",1
11,"disaster preparedness","\b(\d*)disaster preparedness(\d*)\b","#FD9D24",1
11,"disaster relief","\b(\d*)disaster relief(\d*)\b","#FD9D24",1
11,"disaster risk reduction","\b(\d*)disaster risk reduction(\d*)\b","#FD9D24",1
11,"diversification","\b(\d*)diversification(\d*)\b","#FD9D24",1
11,"diversified","\b(\d*)diversified(\d*)\b","#FD9D24",1
11,"downpours","\b(\d*)downpours(\d*)\b","#FD9D24",1
11,"downtown","\b(\d*)downtown(\d*)\b","#FD9D24",1
11,"downtowns","\b(\d*)downtowns(\d*)\b","#FD9D24",1
11,"drainage","\b(\d*)drainage(\d*)\b","#FD9D24",1
11,"drivers","\b(\d*)drivers(\d*)\b","#FD9D24",1
11,"drought","\b(\d*)drought(\d*)\b","#FD9D24",1
11,"earthquake","\b(\d*)earthquake(\d*)\b","#FD9D24",1
11,"earthquakes","\b(\d*)earthquakes(\d*)\b","#FD9D24",1
11,"emergency preparedness","\b(\d*)emergency preparedness(\d*)\b","#FD9D24",1
11,"environmental issues","\b(\d*)environmental issues(\d*)\b","#FD9D24",1
11,"environmental problem","\b(\d*)environmental problem(\d*)\b","#FD9D24",1
11,"environmental problems","\b(\d*)environmental problems(\d*)\b","#FD9D24",1
11,"environmental risk","\b(\d*)environmental risk(\d*)\b","#FD9D24",1
11,"environmental risks","\b(\d*)environmental risks(\d*)\b","#FD9D24",1
11,"environmental studies","\b(\d*)environmental studies(\d*)\b","#FD9D24",1
11,"explosion","\b(\d*)explosion(\d*)\b","#FD9D24",1
11,"expressway","\b(\d*)expressway(\d*)\b","#FD9D24",1
11,"expressways","\b(\d*)expressways(\d*)\b","#FD9D24",1
11,"favela","\b(\d*)favela(\d*)\b","#FD9D24",1
11,"ferries","\b(\d*)ferries(\d*)\b","#FD9D24",1
11,"flood","\b(\d*)flood(\d*)\b","#FD9D24",1
11,"flooded","\b(\d*)flooded(\d*)\b","#FD9D24",1
11,"flooding","\b(\d*)flooding(\d*)\b","#FD9D24",1
11,"floods","\b(\d*)floods(\d*)\b","#FD9D24",1
11,"floodwater","\b(\d*)floodwater(\d*)\b","#FD9D24",1
11,"floodwaters","\b(\d*)floodwaters(\d*)\b","#FD9D24",1
11,"freeway","\b(\d*)freeway(\d*)\b","#FD9D24",1
11,"freeways","\b(\d*)freeways(\d*)\b","#FD9D24",1
11,"freight","\b(\d*)freight(\d*)\b","#FD9D24",1
11,"gentrification","\b(\d*)gentrification(\d*)\b","#FD9D24",1
11,"green building","\b(\d*)green building(\d*)\b","#FD9D24",1
11,"green space","\b(\d*)green space(\d*)\b","#FD9D24",1
11,"green spaces","\b(\d*)green spaces(\d*)\b","#FD9D24",1
