"SECTION","SCHOOL","COURSE_CODE","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
"35466","LAS","GESM-141","1","4","4","Seminar in the Life Sciences","C","","Y","14:00","15:20","TH","18","","Davies, Daryl, L Jakowec, Michael","LVL3Y","18","Scientific understanding of living systems from molecules to ecosystems; how data is generated and interpreted; how scientific discovery spurs technological growth and impacts society. Offered by a professional school.","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35476","LAS ","GESM-150","1","4","4","Seminar in the Physical Sciences","C ","B ","Y ","14:00","15:20","TH","9","","Wirthwein, Aaron, James ","KAP166 ","9","Analysis of natural phenomenon through quantitative description and synthesis; the processes by which scientific knowledge is obtained, evaluated, and placed in social context. (Satisfies GE-E, Physical Sciences) Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35471","LAS ","GESM-150","1","4","4","Seminar in the Physical Sciences","C ","","N ","11:00","11:50","MWF ","0","","","OFFICE ","0","Analysis of natural phenomenon through quantitative description and synthesis; the processes by which scientific knowledge is obtained, evaluated, and placed in social context. (Satisfies GE-E, Physical Sciences) Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35472","LAS ","GESM-150","1","4","4","Seminar in the Physical Sciences","C ","A ","Y ","12:30","13:50","TH","4","","Wirthwein, Aaron, James ","KAP158 ","4","Analysis of natural phenomenon through quantitative description and synthesis; the processes by which scientific knowledge is obtained, evaluated, and placed in social context. (Satisfies GE-E, Physical Sciences) Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35473","LAS ","GESM-150","1","4","4","Seminar in the Physical Sciences","C ","","N ","15:30","16:50","MW","0","","","OFFICE ","0","Analysis of natural phenomenon through quantitative description and synthesis; the processes by which scientific knowledge is obtained, evaluated, and placed in social context. (Satisfies GE-E, Physical Sciences) Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35474","LAS ","GESM-150","1","4","4","Seminar in the Physical Sciences","C ","","N ","15:30","16:50","TH","0","","","OFFICE ","0","Analysis of natural phenomenon through quantitative description and synthesis; the processes by which scientific knowledge is obtained, evaluated, and placed in social context. (Satisfies GE-E, Physical Sciences) Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35470","LAS ","GESM-150","1","4","4","Seminar in the Physical Sciences","C ","","N ","10:00","10:50","MWF ","0","","","OFFICE ","0","Analysis of natural phenomenon through quantitative description and synthesis; the processes by which scientific knowledge is obtained, evaluated, and placed in social context. (Satisfies GE-E, Physical Sciences) Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35475","LAS ","GESM-150","1","0","0","Seminar in the Physical Sciences","L ","A ","Y ","10:00","11:50","T ","4","","Wirthwein, Aaron, James ","SGM314 ","4","Analysis of natural phenomenon through quantitative description and synthesis; the processes by which scientific knowledge is obtained, evaluated, and placed in social context. (Satisfies GE-E, Physical Sciences) Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35477","LAS ","GESM-150","1","0","0","Seminar in the Physical Sciences","L ","B ","Y ","16:00","17:50","T ","9","","Wirthwein, Aaron, James ","SGM314 ","9","Analysis of natural phenomenon through quantitative description and synthesis; the processes by which scientific knowledge is obtained, evaluated, and placed in social context. (Satisfies GE-E, Physical Sciences) Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35482","LAS ","GESM-160","1","4","4","Seminar in Quantitative Reasoning ","C ","","N ","13:00","13:50","MWF ","0","","","OFFICE ","0","Analysis and manipulation of data and information related to quantifiable objects, symbolic elements, or logic; formal reasoning, abstract representation, and empirical analysis. (Satisfies GE-F, Quantitative Reasoning). Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35480","LAS ","GESM-160","1","4","4","Seminar in Quantitative Reasoning ","C ","","N ","8:30","9:50","MW","0","","","OFFICE ","0","Analysis and manipulation of data and information related to quantifiable objects, symbolic elements, or logic; formal reasoning, abstract representation, and empirical analysis. (Satisfies GE-F, Quantitative Reasoning). Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35483","LAS ","GESM-160","1","4","4","Seminar in Quantitative Reasoning ","C ","","N ","14:00","15:20","MW","0","",""," ","0","Analysis and manipulation of data and information related to quantifiable objects, symbolic elements, or logic; formal reasoning, abstract representation, and empirical analysis. (Satisfies GE-F, Quantitative Reasoning). Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35485","LAS ","GESM-160","1","4","4","Seminar in Quantitative Reasoning ","C ","","N ","9:30","10:50","TH","0","","","OFFICE ","0","Analysis and manipulation of data and information related to quantifiable objects, symbolic elements, or logic; formal reasoning, abstract representation, and empirical analysis. (Satisfies GE-F, Quantitative Reasoning). Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35481","LAS ","GESM-160","1","4","4","Seminar in Quantitative Reasoning ","C ","","N ","11:00","12:20","TH","0","",""," ","0","Analysis and manipulation of data and information related to quantifiable objects, symbolic elements, or logic; formal reasoning, abstract representation, and empirical analysis. (Satisfies GE-F, Quantitative Reasoning). Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35484","LAS ","GESM-160","1","4","4","Seminar in Quantitative Reasoning ","C ","","N ","14:00","15:20","TH","0","",""," ","0","Analysis and manipulation of data and information related to quantifiable objects, symbolic elements, or logic; formal reasoning, abstract representation, and empirical analysis. (Satisfies GE-F, Quantitative Reasoning). Open only to Freshmen. ","Dana and David Dornsife College of Letters, Arts and Sciences","GESM","20223"
"35490","LASRNR","GESM-161","1","4","4","Seminar in Quantitative Reasoning","C","","Y","12:30","13:50","TH","17","","Seli, Helena","SOS B37","17","Logical or statistical inference, probability, or mathematical analysis used as tools to evaluate hypotheses, claims, questions, or problems within a formal mode of thought. Offered by a professional school.","Dana and David Dornsife College of Letters, Arts and Sciences Registrar's Office","GESM","20223"
"24592","DENT","GPR-603B","739","0.5","0.5","Dental Ethics ","C ","","Y ","TBA ","TBA ","","4","","Dayanim, Rebecca","OFFICE ","4","Residents prepare for ethical dilemmas which may occur when they are practicing dentistry. Graded CR/NC.","Ostrow School of Dentistry","GPR","20223"
"24593","DENT","GPR-604B","739","0.5","0.5","Practice Management ","C ","","Y ","TBA ","TBA ","","4","","Dayanim, Rebecca","OFFICE ","4","Residents learn the tools and principles of running or working in a private practice. Graded CR/NC. ","Ostrow School of Dentistry","GPR","20223"
"24594","DENT","GPR-605B","739","1","1","Review of General Dentistry Literature","C ","","Y ","TBA ","TBA ","","4","","Dayanim, Rebecca","OFFICE ","4","Residents learn how to research various topics and to critically review each article in order to practice evidence-based dentistry. Graded CR/NC. ","Ostrow School of Dentistry","GPR","20223"
"24595","DENT","GPR-611B","739","0.5","0.5","Emergency Medicine","CL","","Y ","TBA ","TBA ","","4","","Dayanim, Rebecca","OFFICE ","4","Residents utilize medical knowledge to detect and identify early signs of medical emergencies. Graded CR/NC.","Ostrow School of Dentistry","GPR","20223"
"24596","DENT","GPR-622","739","1","1","Forensic Dentistry","C ","","Y ","TBA ","TBA ","","4","","Dayanim, Rebecca","OFFICE ","4","Introduction to Forensic Odontology. Residents to learn the principles of Dental Forensics. Graded CR/NC. ","Ostrow School of Dentistry","GPR","20223"
"24597","DENT","GPR-701","739","1","1","Treating Medically Compromised Dental Patients","C ","","Y ","TBA ","TBA ","","4","","Dayanim, Rebecca","OFFICE ","4","Residents learn of various medical problems, how they relate to dental treatment and how to manage patients with various medical problems. Graded CR/NC.","Ostrow School of Dentistry","GPR","20223"
"24605","DENT","GPR-703","739","1","1","Endodontics for GPR Residents ","C ","","Y ","TBA ","TBA ","","4","","Dayanim, Rebecca","OFFICE ","4","Reviews and teaches the residents to understand various endodontic topics via seminars and patient cases. ","Ostrow School of Dentistry","GPR","20223"
"24598","DENT","GPR-705B","739","0.5","0.5","Periodontal Treatment Procedures","C","","Y","TBA","TBA","","4","","Dayanim, Rebecca Damian, Arianna","OFFICE","4","Presentation of various techniques in current periodontaltreatment. Graded CR/NC.","Ostrow School of Dentistry","GPR","20223"
"24599","DENT","GPR-706B","739","1","1","Treatment Planning","C ","","Y ","TBA ","TBA ","","4","","Dayanim, Rebecca","OFFICE ","4","Residents lead seminars with case presentations of complex multidisciplinary treatment plans, completed therapy and staff conferences. Graded CR/NC.","Ostrow School of Dentistry","GPR","20223"
"24600","DENT","GPR-710B","739","1","1","Oral and Maxillofacial Surgery","C ","","Y ","TBA ","TBA ","","4","","Dayanim, Rebecca","OFFICE ","4","More advanced instruction in oral and maxillofacial surgery and related diseases as appropriate to the practice of general dentistry; extensive clinical experience. Graded CR/NC.","Ostrow School of Dentistry","GPR","20223"
"24601","DENT","GPR-711A","739","1","1","Implantology","CL","","Y ","TBA ","TBA ","","4","","Dayanim, Rebecca","OFFICE ","4","Residents recognize the importance of implant dentistry and various implant systems and their restorative options. Graded CR/NC.","Ostrow School of Dentistry","GPR","20223"
"24602","DENT","GPR-711B","739","1","1","Implantology","CL","","Y ","TBA ","TBA ","","4","","Dayanim, Rebecca","OFFICE ","4","Residents recognize the importance of implant dentistry and various implant systems and their restorative options. Graded CR/NC.","Ostrow School of Dentistry","GPR","20223"
"24603","DENT","GPR-722","739","1","1","Occlusion, TMJ Dysfunction, Orofacial Pain","C ","","Y ","TBA ","TBA ","","4","","Dayanim, Rebecca","OFFICE ","4","Residents review the important role that Occlusion plays in General Dentistry and neuromuscular problems of the head and neck. Graded CR/NC.","Ostrow School of Dentistry","GPR","20223"
"24604","DENT","GPR-733B","739","0.5","0.5","Advanced and Maxillofacial Prosthodontics","C","","Y","TBA","TBA","","4","","Yue, XuanDayanim, Rebecca","OFFICE","4","Residents train to treat patients requiring various types of removable and fixed prosthetics, including Maxillofacial prostheses. Graded CR/NC.","Ostrow School of Dentistry","GPR","20223"
"19951","LASH","GR-150","1","4","4","Greek II","C","","Y","11:00","11:50","MTWH","3","","Russell-Schlesinger, Charles","THH219","3","Essentials of classical Greek grammar and vocabulary, continued. Basic reading skills.","LAS- Humanities","GR","20223"
"19956","LASH","GR-354","1","4","4","Greek Historians","C ","","Y ","9:30","10:50","TH","3","","Harlow, Devon, Lindsey","CPA103 ","3"," Selections from such representative historians as Herodotus and Thucydides.","LAS- Humanities","GR","20223"
"19955","LASH","GR-450","1","4","4","Readings in Greek Literature","C ","","Y ","12:00","13:50","MW","4","","Angelopoulou, Afroditi","WPH603 ","4","Readings in various authors and genres of Greek literature. ","LAS- Humanities","GR","20223"
"36640","GRSC","GRSC-596","1","1","1","Internship for Curricular Practical Training","C","","N","TBA","TBA","","0","","","","0","Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program. CR/NC.","Graduate Studies","GRSC","20223"
"36601","GRAD","GRSC-800A","1","0","0","Studies for the Qualifying Examination","C ","","Y ","TBA ","TBA ","","104","","Drake Reitan, Meredith","OFFICE ","104","Studies for the Qualifying Examination. Students may enroll in GRSC 800, once they have completed all other degree requirements, to prepare for their Qualifying Examination. ","Graduate School","GRSC","20223"
"36602","GRAD","GRSC-800B","1","0","0","Studies for the Qualifying Examination","C ","","Y ","TBA ","TBA ","","13","","Drake Reitan, Meredith","OFFICE ","13","Studies for the Qualifying Examination. Students may enroll in GRSC 800, once they have completed all other degree requirements, to prepare for their Qualifying Examination. ","Graduate School","GRSC","20223"
"36604","GRAD","GRSC-800Z","1","0","0","Studies for the Qualifying Examination","C ","","Y ","TBA ","TBA ","","10","","Drake Reitan, Meredith","OFFICE ","10","Studies for the Qualifying Examination. Students may enroll in GRSC 800, once they have completed all other degree requirements, to prepare for their Qualifying Examination. ","Graduate School","GRSC","20223"
"36603","GRSC","GRSC-810","1","0","0","Studies for Master's Examination","C","","Y","TBA","TBA","","0","","","OFFICE","0","Completion of all course work for the master's degree andpermission of the Graduate School.Graded CR/NC.","Graduate Studies","GRSC","20223"
"15535","GSBA","GSBA-501","701","3","3","The Role of the Manager","C","","N","8:00","17:00","TWHFS","42","A","Cardon, PeterRajagopalan, Nandini","ONLINE","42","Fundamental roles of a manager and skill sets necessary to performing these roles. Open only to online MBA students.","Gordon S. Marshall School of Business","GSBA","20223"
"15510","BUS ","GSBA-502","390","3","3","Management Communication for Leaders","C ","","Y ","TBA ","TBA ","","12","","Philadelphia, Marion, M.","ONLINE ","12","Integrates leadership theory and practice with communication skills to improve individual, team, and organizational performance. Emphasizes interpersonal, presentation, and writing skills; teamwork; and value-based leadership.","Gordon S. Marshall School of Business","GSBA","20223"
"15652","BUAD","GSBA-504A","277","1.5","1.5","Operations Management ","C ","","Y ","18:30","21:30","W ","18","A ","Chen, Feng","ONLINE ","18","Formulation, modeling, analysis, and optimization of business decision problems; survey of concepts and techniques necessary to manage the operations function of a firm. Duplicates credit in GSBA-534 and the former GSBA-504.","Gordon S. Marshall School of Business","GSBA","20223"
"15536","GSBA","GSBA-505","736","10","10","Fundamentals of Business","C","","N","18:00","20:00","MW","41","A","Burgos, Miriam, T. Heitzman, Shane Murphy, Kevin, J. Selby, Richard","ONLINE","41","Fundamentals of financial accounting, microeconomics, statistics, analytics and communication.","Gordon S. Marshall School of Business","GSBA","20223"
"15540","GSBA","GSBA-506A","918","1.5","1.5","Applied Managerial Statistics","C","","N","18:00","21:00","M","24","","Ansari, Arif Sebban, Jodi Arneson","JKP210","24","Principles of probability theory and classical statistics applied to business decision problems; survey analysis, estimation and prediction methods, evaluation, and control techniques. Duplicates credit in GSBA 524 and GSBA 516 and GSBA 545. Graded IP.","Gordon S. Marshall School of Business","GSBA","20223"
"15542","GSBA","GSBA-506A","560","1.5","1.5","Applied Managerial Statistics","C","","N","13:00","16:00","S","45","","Ansari, Arif Sebban, Jodi Arneson","JKP210","45","Principles of probability theory and classical statistics applied to business decision problems; survey analysis, estimation and prediction methods, evaluation, and control techniques. Duplicates credit in GSBA 524 and GSBA 516 and GSBA 545. Graded IP.","Gordon S. Marshall School of Business","GSBA","20223"
"15541","GSBA","GSBA-506A","427","1.5","1.5","Applied Managerial Statistics","C","","N","18:00","21:00","T","45","","Ansari, Arif Sebban, Jodi Arneson","JKP210","45","Principles of probability theory and classical statistics applied to business decision problems; survey analysis, estimation and prediction methods, evaluation, and control techniques. Duplicates credit in GSBA 524 and GSBA 516 and GSBA 545. Graded IP.","Gordon S. Marshall School of Business","GSBA","20223"
"15560","GSBA","GSBA-509","747","1.5","1.5","Marketing Management","C ","","N ","TBA ","TBA ","TH","61","","Vincent, Larry","OFFICE ","61","Development of analytical, strategic, and planning skills. Application within an integrated strategic framework to the development of a comprehensive marketing plan for a product, service, and/or organization. Duplicates credit in GSBA 528 and GSBA 546. ","Gordon S. Marshall School of Business","GSBA","20223"
"15562","GSBA","GSBA-509","747","1.5","1.5","Marketing Management","C ","","N ","TBA ","TBA ","TH","62","","Vincent, Larry","OFFICE ","62","Development of analytical, strategic, and planning skills. Application within an integrated strategic framework to the development of a comprehensive marketing plan for a product, service, and/or organization. Duplicates credit in GSBA 528 and GSBA 546. ","Gordon S. Marshall School of Business","GSBA","20223"
"15561","GSBA","GSBA-509","747","1.5","1.5","Marketing Management","C ","","N ","TBA ","TBA ","TH","62","","Vincent, Larry","OFFICE ","62","Development of analytical, strategic, and planning skills. Application within an integrated strategic framework to the development of a comprehensive marketing plan for a product, service, and/or organization. Duplicates credit in GSBA 528 and GSBA 546. ","Gordon S. Marshall School of Business","GSBA","20223"
"15993","GSBA","GSBA-510","33","3","3","Accounting Concepts and Financial Reporting ","C ","","Y ","9:30","10:50","MW","57","","Aaron, Tony ","JKP104 ","57","Information systems for public reporting and for management decision-making; theory of asset and income measurement; interpretation and uses of accounting data and financial statements; analysis of cases.","Gordon S. Marshall School of Business","GSBA","20223"
"15597","GSBA","GSBA-510","33","3","3","Accounting Concepts and Financial Reporting ","C ","","Y ","8:00","9:20","MW","57","","Aaron, Tony ","JKP104 ","57","Information systems for public reporting and for management decision-making; theory of asset and income measurement; interpretation and uses of accounting data and financial statements; analysis of cases.","Gordon S. Marshall School of Business","GSBA","20223"
"15584","GSBA","GSBA-510","580","3","3","Accounting Concepts and Financial Reporting","C","","N","13:00","16:00","S","45","","Beatty, RandySebban, Jodi Arneson","JKP210","45","Information systems for public reporting and for management decision-making; theory of asset and income measurement; interpretation and uses of accounting data and financial statements; analysis of cases.","Gordon S. Marshall School of Business","GSBA","20223"
"15577","GSBA","GSBA-510","745","3","3","Accounting Concepts and Financial Reporting ","C ","","N ","TBA ","TBA ","MWH ","59","","Soliman, Mark ","OFFICE ","59","Information systems for public reporting and for management decision-making; theory of asset and income measurement; interpretation and uses of accounting data and financial statements; analysis of cases.","Gordon S. Marshall School of Business","GSBA","20223"
"15575","GSBA","GSBA-510","745","3","3","Accounting Concepts and Financial Reporting ","C ","","N ","TBA ","TBA ","MWH ","60","","Soliman, Mark ","OFFICE ","60","Information systems for public reporting and for management decision-making; theory of asset and income measurement; interpretation and uses of accounting data and financial statements; analysis of cases.","Gordon S. Marshall School of Business","GSBA","20223"
"15580","GSBA","GSBA-510","640","3","3","Accounting Concepts and Financial Reporting ","C ","","N ","8:00","10:30","MW","40","","Wang, Shiing-Wu ","JKP204 ","40","Information systems for public reporting and for management decision-making; theory of asset and income measurement; interpretation and uses of accounting data and financial statements; analysis of cases.","Gordon S. Marshall School of Business","GSBA","20223"
"15576","GSBA","GSBA-510","745","3","3","Accounting Concepts and Financial Reporting ","C ","","N ","TBA ","TBA ","MWH ","61","","Soliman, Mark ","OFFICE ","61","Information systems for public reporting and for management decision-making; theory of asset and income measurement; interpretation and uses of accounting data and financial statements; analysis of cases.","Gordon S. Marshall School of Business","GSBA","20223"
"15582","GSBA","GSBA-510","865","3","3","Accounting Concepts and Financial Reporting","C","","N","18:00","21:00","M","25","","Beatty, RandySebban, Jodi Arneson","JKP210","25","Information systems for public reporting and for management decision-making; theory of asset and income measurement; interpretation and uses of accounting data and financial statements; analysis of cases.","Gordon S. Marshall School of Business","GSBA","20223"
"15583","GSBA","GSBA-510","630","3","3","Accounting Concepts and Financial Reporting","C","","N","18:00","21:00","T","44","","Beatty, RandySebban, Jodi Arneson","JKP210","44","Information systems for public reporting and for management decision-making; theory of asset and income measurement; interpretation and uses of accounting data and financial statements; analysis of cases.","Gordon S. Marshall School of Business","GSBA","20223"
"15650","GSBA","GSBA-510","411","1.5","1.5","Accounting Concepts and Financial Reporting ","C ","","Y ","18:30","21:30","W ","17","","Smith, Harris ","ACC201 ","17","Information systems for public reporting and for management decision-making; theory of asset and income measurement; interpretation and uses of accounting data and financial statements; analysis of cases.","Gordon S. Marshall School of Business","GSBA","20223"
"15592","GSBA","GSBA-511","640","3","3","Microeconomics for Management ","C ","","N ","14:00","16:30","MW","46","","Kaplan, Erin","JKP204 ","46","Microeconomic theory with business applications; consumer demand, production theory, cost theory and market theory; decision making within the firm under different market and regulatory environments. ","Gordon S. Marshall School of Business","GSBA","20223"
"15596","GSBA","GSBA-511","581","1.5","1.5","Microeconomics for Management","C","","N","9:00","12:00","S","45","","Akbulut, RahsanSebban, Jodi Arneson","JKP210","45","Microeconomic theory with business applications; consumer demand, production theory, cost theory and market theory; decision making within the firm under different market and regulatory environments.","Gordon S. Marshall School of Business","GSBA","20223"
"15598","GSBA","GSBA-511","33","3","3","Microeconomics for Management ","C ","","Y ","8:00","9:20","MW","35","","Marino, Anthony, Michael","JKP110 ","35","Microeconomic theory with business applications; consumer demand, production theory, cost theory and market theory; decision making within the firm under different market and regulatory environments. ","Gordon S. Marshall School of Business","GSBA","20223"
"15594","GSBA","GSBA-511","868","1.5","1.5","Microeconomics for Management","C","","N","18:00","21:00","W","25","","Akbulut, RahsanSebban, Jodi Arneson","JKP210","25","Microeconomic theory with business applications; consumer demand, production theory, cost theory and market theory; decision making within the firm under different market and regulatory environments.","Gordon S. Marshall School of Business","GSBA","20223"
"15587","GSBA","GSBA-511","743","1.5","1.5","Microeconomics for Management ","C ","","N ","TBA ","TBA ","MWHF","61","","Nix, Emily","OFFICE ","61","Microeconomic theory with business applications; consumer demand, production theory, cost theory and market theory; decision making within the firm under different market and regulatory environments. ","Gordon S. Marshall School of Business","GSBA","20223"
"15588","GSBA","GSBA-511","743","1.5","1.5","Microeconomics for Management ","C ","","N ","TBA ","TBA ","MWHF","63","","Nix, Emily","OFFICE ","63","Microeconomic theory with business applications; consumer demand, production theory, cost theory and market theory; decision making within the firm under different market and regulatory environments. ","Gordon S. Marshall School of Business","GSBA","20223"
"15595","GSBA","GSBA-511","631","1.5","1.5","Microeconomics for Management","C","","N","18:00","21:00","H","44","","Akbulut, RahsanSebban, Jodi Arneson","JKP210","44","Microeconomic theory with business applications; consumer demand, production theory, cost theory and market theory; decision making within the firm under different market and regulatory environments.","Gordon S. Marshall School of Business","GSBA","20223"
"15599","GSBA","GSBA-511","33","3","3","Microeconomics for Management ","C ","","Y ","9:30","10:50","MW","39","","Marino, Anthony, Michael","JKP110 ","39","Microeconomic theory with business applications; consumer demand, production theory, cost theory and market theory; decision making within the firm under different market and regulatory environments. ","Gordon S. Marshall School of Business","GSBA","20223"
"15589","GSBA","GSBA-511","743","1.5","1.5","Microeconomics for Management ","C ","","N ","TBA ","TBA ","MWHF","60","","Nix, Emily","OFFICE ","60","Microeconomic theory with business applications; consumer demand, production theory, cost theory and market theory; decision making within the firm under different market and regulatory environments. ","Gordon S. Marshall School of Business","GSBA","20223"
"15607","GSBA","GSBA-515","313","1","1","Communicating Professional Presence ","C ","","N ","TBA ","TBA ","","16","","Geck, Stacy ","ONLINE ","16","Acquire the skills necessary to exhibit the elusive quality of professional presence. Exhibit credible competence. Handle impromptu speaking. Presentation messaging. Duplicates credit in GSBA 502, GSBA 523, GSBA 523T, and GSBA 542. ","Gordon S. Marshall School of Business","GSBA","20223"
"15666","GSBA","GSBA-522A","560","1.5","1.5","Managerial Perspectives","C","","N","9:00","12:00","S","45","","Tost, LeighSebban, Jodi Arneson","JKP210","45","Managerial careers, development of critical executive and managerial abilities, and the dynamics of organizational environment and systems as they impact managerial progression and work. Graded IP.","Gordon S. Marshall School of Business","GSBA","20223"
"15664","GSBA","GSBA-522A","918","1.5","1.5","Managerial Perspectives","C","","N","18:00","21:00","W","24","","Tost, LeighSebban, Jodi Arneson","JKP210","24","Managerial careers, development of critical executive and managerial abilities, and the dynamics of organizational environment and systems as they impact managerial progression and work. Graded IP.","Gordon S. Marshall School of Business","GSBA","20223"
"15665","GSBA","GSBA-522A","427","1.5","1.5","Managerial Perspectives","C","","N","18:00","21:00","H","45","","Tost, LeighSebban, Jodi Arneson","JKP210","45","Managerial careers, development of critical executive and managerial abilities, and the dynamics of organizational environment and systems as they impact managerial progression and work. Graded IP.","Gordon S. Marshall School of Business","GSBA","20223"
"15705","GSBA","GSBA-523","869","2","2","Communication for Management","C","","N","18:00","21:00","MW","25","","Guo, Yijia Sebban, Jodi Arneson","JKP210","25","Internal and external communication, research methods; reports for decision making; oral presentations and briefings; strategies to assure communication; field studies. Duplicates credit in GSBA-502, GSBA-542, and the former GSBA-502ab.","Gordon S. Marshall School of Business","GSBA","20223"
"15708","GSBA","GSBA-523","778","2","2","Communication for Management","C","N","N","18:00","21:00","TH","44","","Ogilvie, Andrew, J Sebban, Jodi Arneson","JKP210","44","Internal and external communication, research methods; reports for decision making; oral presentations and briefings; strategies to assure communication; field studies. Duplicates credit in GSBA-502, GSBA-542, and the former GSBA-502ab.","Gordon S. Marshall School of Business","GSBA","20223"
"15803","GSBA","GSBA-523","582","2","2","Communication for Management","C","N","N","9:00","16:00","S","45","","Lind, StephenSebban, Jodi Arneson","JKP210","45","Internal and external communication, research methods; reports for decision making; oral presentations and briefings; strategies to assure communication; field studies. Duplicates credit in GSBA-502, GSBA-542, and the former GSBA-502ab.","Gordon S. Marshall School of Business","GSBA","20223"
"15696","GSBA","GSBA-524","745","3","3","Data Science for Business","C","","N","TBA","TBA","MTH","62","","Porter, Dawn Bien, Jacob","OFFICE","62","Principles of probability theory and classical statistics applied to business decision problems; survey analysis, estimation and prediction methods, evaluation, and control techniques. Duplicates credit in GSBA 506ab, GSBA 516, GSBA 545.","Gordon S. Marshall School of Business","GSBA","20223"
"15697","GSBA","GSBA-524","745","3","3","Data Science for Business","C","","N","TBA","TBA","MTH","62","","Porter, Dawn Bien, Jacob","OFFICE","62","Principles of probability theory and classical statistics applied to business decision problems; survey analysis, estimation and prediction methods, evaluation, and control techniques. Duplicates credit in GSBA 506ab, GSBA 516, GSBA 545.","Gordon S. Marshall School of Business","GSBA","20223"
"15698","GSBA","GSBA-524","745","3","3","Data Science for Business","C","","N","TBA","TBA","MTH","66","","Porter, Dawn Bien, Jacob","OFFICE","66","Principles of probability theory and classical statistics applied to business decision problems; survey analysis, estimation and prediction methods, evaluation, and control techniques. Duplicates credit in GSBA 506ab, GSBA 516, GSBA 545.","Gordon S. Marshall School of Business","GSBA","20223"
"15703","GSBA","GSBA-525","864","1","1","Introduction to Management and Strategy","C","","N","TBA","TBA","","120","","Voigt, Carl, W.Sebban, Jodi Arneson","OFFICE","120","Introduction to the concepts, tools, and first principles of strategy formulation and competitive analysis.","Gordon S. Marshall School of Business","GSBA","20223"
"15707","GSBA","GSBA-527","813","1","1","Structured Analysis for Unstructured Problems","C","","N","18:00","21:00","TH","44","","Jia, Nan Sebban, Jodi Arneson","JKP210","44","Development and application of critical thinking principles and creative problem-solving skills to solve difficult business and societal problems.","Gordon S. Marshall School of Business","GSBA","20223"
"15704","GSBA","GSBA-527","894","1","1","Structured Analysis for Unstructured Problems","C","","N","18:00","21:00","W","25","","Jia, Nan Sebban, Jodi Arneson","JKP210","25","Development and application of critical thinking principles and creative problem-solving skills to solve difficult business and societal problems.","Gordon S. Marshall School of Business","GSBA","20223"
"15706","GSBA","GSBA-527","585","1","1","Structured Analysis for Unstructured Problems","C","","N","9:00","16:00","S","45","","Jia, Nan Sebban, Jodi Arneson","JKP210","45","Development and application of critical thinking principles and creative problem-solving skills to solve difficult business and societal problems.","Gordon S. Marshall School of Business","GSBA","20223"
"15723","GSBA","GSBA-528","640","3","3","Marketing Management","C ","","N ","14:00","16:50","TH","44","","Schorr, Dennis","JKP204 ","44","Marketing is treated as a managerial decision-making process. Emphasis is given to understanding the concepts, tools, and techniques that comprise a comprehensive marketing strategy. Duplicates credit in GSBA 509, the former GSBA 509ab, and GSBA 546.","Gordon S. Marshall School of Business","GSBA","20223"
"15722","GSBA","GSBA-528","33","3","3","Marketing Management","C ","","Y ","18:30","21:30","W ","43","","Kovacevich, Rex, Alan ","JFF LL105","43","Marketing is treated as a managerial decision-making process. Emphasis is given to understanding the concepts, tools, and techniques that comprise a comprehensive marketing strategy. Duplicates credit in GSBA 509, the former GSBA 509ab, and GSBA 546.","Gordon S. Marshall School of Business","GSBA","20223"
"15743","GSBA","GSBA-532","742","2","2","Leading People, Teams and Organizations ","C ","","N ","TBA ","TBA ","MTWHF ","63","","Townsend, Sarah ","OFFICE ","63","How to make sound decisions, build and leverage social capital, negotiate effectively and influence and motivate others without relying on formal authority.","Gordon S. Marshall School of Business","GSBA","20223"
